RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
11012,12,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.1,1823.91,2.7,40,מעל שנה וחצי,2,,15.15,43.96,8.85,29,165,870.6,4918,29.8,,,17.8,35.5,51.9,20.5,39,,,15.8,33.2,44.2,2.8,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11012,12,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.1,2120.3,2.3,38,מעל שנה וחצי,2,,15.77,46.04,9.99,31,175,857.7,4841.1,27.7,,0.4,27.4,31.6,45.6,17.8,16.4,,,22.6,30.6,36,4.8,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11013,13,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.1,16.25,2.5,27,מעל שנה וחצי,9,,24.32,19.98,5.96,0,2,0,40.2,20.1,,,,,,,,,,,,20.1,,,,,,,,,,שישי - 12:00-14:59,2023,2
11013,13,3,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.4,2157.08,1.9,36,מעל שנה וחצי,9,,22.85,35.19,8.24,30,161,766.7,4125.3,25.6,,,13.7,30.1,45,19.4,19.5,,,14.5,28.2,44.9,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11020,20,3,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,27.8,1251.04,0.4,31,מעל שנה וחצי,36,"מטולה, יובל",35.58,46.88,24.9,8,45,95.7,508.3,11.3,,,11.4,13.7,21.4,9.8,4.6,,,5.6,8.2,7.8,2.6,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11024,24,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,מנרה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,24.4,929.1,0.2,15,מעל שנה וחצי,7,"כפר גלעדי, משגב עם, מרגליות, מנרה",35.95,40.72,44.87,7,38,40.1,206.9,5.4,,,3.3,9,11.7,4.5,3.8,,,0.8,5.6,,0,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11024,24,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,מנרה,קרית שמונה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,22.4,962.34,0.2,16,מעל שנה וחצי,9,"מנרה, מרגליות, משגב עם, כפר גלעדי",37.65,35.7,42.98,8,43,41.1,214.3,5,,3,5.1,13.1,,2.2,1.2,,,5.8,2.6,,0.4,,,,,,,,,ימי חול - 09:00-11:59,2023,2
11026,26,1,תנופה,שומרון,מרכז,חדרה,שקד,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,48.3,2994.04,0.2,41,מעל שנה וחצי,10,קציר,37.34,77.61,50.72,11,62,104,569.2,9.2,,3.5,1.9,20.1,15.6,10.2,8.3,,10.8,1,12.2,10.9,,,,,,,,,2.4,ימי חול - 09:00-11:59,2023,2
11026,26,2,תנופה,שומרון,מרכז,שקד,חדרה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,48.5,3006.57,0.2,37,מעל שנה וחצי,10,קציר,37.26,78.1,52.44,11,62,101.2,554,8.9,,5.8,11.6,28.9,12.2,5,3,,4.4,6.6,20,3.9,,,,,,,,,2.6,ימי חול - 09:00-11:59,2023,2
11028,28,2,אגד,חדרה פרברי,מטרופולין חיפה,פרדס חנה כרכור,חדרה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.9,129.52,0.4,57,מעל שנה וחצי,1,,29.81,52.13,28.96,1,5,10.8,54,10.8,,,10.8,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11030,30,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,תל חי,כפר סאלד,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,3,26.8,1332.58,0.1,24,מעל שנה וחצי,9,"שדה נחמיה, שמיר, כפר סאלד",39.42,40.79,62.65,9,48,35.1,187.5,3.9,,0.2,2.1,4,7,5.2,2.3,,,0.6,7,4.4,,,,,,,,,,שישי - 09:00-11:59,2023,2
11030,30,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,כפר סאלד,תל חי,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,3,27.1,1339.79,0.2,26,מעל שנה וחצי,15,"כפר סאלד, שמיר, שדה נחמיה",37.78,43.04,40.63,9,48,57.1,305.1,6.4,,0.1,11.2,8.2,19.9,3.4,1.2,,,10,6.6,3,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11032,32,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,תל חי,גונן,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,24.8,1084.27,0.3,23,מעל שנה וחצי,12,"נאות מרדכי, להבות הבשן",39.35,37.81,34.21,8,42,53.7,278.5,6.6,,,3,12.4,9,7.1,3,,,,6.8,3.2,,,,,,,,,,ימי חול - 09:00-11:59,2023,2
11032,32,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,גונן,תל חי,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,3,25.3,1213.02,0.4,24,מעל שנה וחצי,15,"להבות הבשן, נאות מרדכי",38.05,39.89,25.35,9,47,86.1,443.7,9.4,,,7,14.6,29.6,3.8,2.7,,,,2.4,10.8,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11034,34,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,תל חי,מלכיה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,39.9,1370.2,0.1,37,מעל שנה וחצי,26,"מרכז כ''ח, יפתח, רמות נפתלי, דישון",41.14,58.19,71.11,6,31,29.4,152.2,4.9,,,1.3,4.8,7.9,7.6,3.1,,,,5.2,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11034,34,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,מלכיה,תל חי,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,3,40.8,1574.04,0.1,38,מעל שנה וחצי,33,"דישון, רמות נפתלי, יפתח, מרכז כ''ח",39.64,61.76,65.72,7,36,40,203,5.6,,0.3,9.4,8.8,9.8,4.2,3.2,,,,3,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11035,35,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,תל חי,הגליל העליון,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,21.6,1018.27,0.1,30,מעל שנה וחצי,22,,49.14,26.37,63.5,9,48,22,119.6,2.5,,0,1.4,5.3,2.6,2.6,3.5,,0.8,,6.2,2.6,,,,,,,,,,שישי - 09:00-11:59,2023,2
11035,35,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,הגליל העליון,תל חי,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,2,20.6,969.31,0.1,31,מעל שנה וחצי,26,,27.31,45.26,108.99,9,48,21.4,119.6,2.5,,,1.7,2.8,3.3,2.6,1.6,,,0.6,2,10,,,,,,,,,,שישי - 12:00-14:59,2023,2
11036,36,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,שניר,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,21.8,1048.75,0.2,25,מעל שנה וחצי,4,"מעיין ברוך, שניר",36.49,35.85,41.97,9,48,47.2,246,5.1,,1,4.6,11,6.2,5.5,2.7,,,2,3.8,4.2,,,,,,,,,,ימי חול - 09:00-11:59,2023,2
11036,36,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,שניר,קרית שמונה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,21.5,1030.8,0.3,23,מעל שנה וחצי,3,"שניר, מעיין ברוך",40.57,31.8,35.13,9,48,49.1,260.7,5.4,,,3.4,5.2,9.2,4.4,4.4,,,1.6,11.6,2,,,,,,,,,,שישי - 09:00-11:59,2023,2
11044,44,1,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.4,44.33,0.7,19,מעל שנה וחצי,,,22.64,19.61,23,1,6,5.9,30.7,5.1,,,5.9,,,,,,,1.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11044,44,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.7,40.43,0.5,18,מעל שנה וחצי,,,24.62,16.33,29.39,1,6,3.2,20,3.3,,,,,3.2,0,,,,,,4,,,,,,,,,,שישי - 12:00-14:59,2023,2
11047,47,1,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.5,56.83,2.1,31,מעל שנה וחצי,1,,21.28,26.79,8.21,1,6,22.4,117.4,19.6,,,22.4,,,,,,,5.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11047,47,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.6,51.83,0.8,29,מעל שנה וחצי,,,21.34,24.18,20.39,1,6,5.9,42.7,7.1,,,,,5.9,0,,,,,,13.2,,,,,,,,,,שישי - 12:00-14:59,2023,2
11056,56,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,טבריה,כרמיאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,36,2612.33,0.3,36,מעל שנה וחצי,3,,38.79,55.68,28.4,13,72,156.5,847.1,11.8,,,15.9,7.8,24.8,8.2,10.9,,,5.5,8.8,21.2,9.2,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11056,56,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,טבריה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,36.1,2597.33,0.4,29,מעל שנה וחצי,,,38.05,56.93,26.98,13,72,168.6,911.6,12.7,,7.8,15.2,16.2,17.5,8.3,5.5,,,13.3,7.7,9.4,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11061,61,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,אבו סנאן,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,21.4,1372.03,0.2,37,מעל שנה וחצי,,,27.57,46.57,70.29,12,64,47.4,254.4,4,,,0.5,3.4,6.2,4.8,2.3,,,,3.2,11,1.4,,,,,,,,1.8,שישי - 12:00-14:59,2023,2
11061,61,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,אבו סנאן,עכו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,22.3,2029.66,0.2,39,מעל שנה וחצי,,,29.38,45.54,74.56,17,91,61.5,333.5,3.7,,4.6,6.3,3.3,9,1.1,0.9,,,4.6,5.4,5.2,,,,,,,,,1.6,ימי חול - 12:00-14:59,2023,2
11062,62,2,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13,77.77,0.2,21,מעל שנה וחצי,,,28.2,27.66,55.01,1,6,3.1,18.1,3,,,,,3.1,,,,,,,2.6,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11064,64,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,ירכא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,22.6,774.99,0.1,44,מעל שנה וחצי,,,30.56,44.37,91.51,6,33,17.2,96,2.9,,,1.7,,,4,2.5,,,,0.2,9.4,,,,,,,,,0.4,שישי - 12:00-14:59,2023,2
11064,64,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,ירכא,עכו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,23.3,334.39,0.2,37,מעל שנה וחצי,,,34.5,40.52,67.78,2,15,9.4,53.8,3.6,,4,3.9,,,,,,3.8,2.6,,,,,,,,,,,0.4,ימי חול - 04:00-05:59,2023,2
11068,68,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,דייר חנא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,33.7,5544.56,0.2,46,מעל שנה וחצי,,,36.81,54.93,62.28,30,163,165.2,862.6,5.3,,0.6,8.2,4.2,6.9,5.4,3.4,,,1.6,2.4,5.9,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11068,68,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,דייר חנא,עכו,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,34.4,5824.77,0.1,42,מעל שנה וחצי,,,35.19,58.65,67.87,31,167,164.5,865.9,5.2,,1.3,5.6,5.1,12.2,2.7,2.2,,3,3,3.6,5.3,0.8,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11070,70,1,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.7,45.99,1.1,21,מעל שנה וחצי,,,22.4,20.62,15.27,1,6,8.6,48.6,8.1,,,8.6,,,,,,,5.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11077,77,1,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.9,222.65,1.3,25,מעל שנה וחצי,,,36.7,14.55,7.55,4,25,53.3,289.1,11.6,,,,,13.3,,,,,,5.4,3.9,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11077,77,2,אגד,חדרה פרברי,מטרופולין חיפה,חדרה,חדרה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9,152.69,2.2,28,מעל שנה וחצי,,,14.18,38.08,11.45,3,17,64.3,339.3,20,,,20.9,,,,,,,8.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11078,78,3,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,36.9,295.45,0.1,19,מעל שנה וחצי,2,,43.02,51.46,64.16,2,8,7.7,38.5,4.8,,,4.3,,,1.4,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11080,80,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,16,192.75,0.8,53,מעל שנה וחצי,,,27.71,34.64,16.78,2,13,22.4,161,12.4,,,,,11.2,,,,,,21.8,13.6,,,,,,,,,,שישי - 09:00-11:59,2023,2
11080,80,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.3,80.07,1,36,מעל שנה וחצי,,,22.07,36.16,16.31,1,6,14,79.8,13.3,,,14,,,,,,,9.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11081,81,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.3,31.65,7,9,מעל שנה וחצי,,,20.59,15.44,2.5,1,6,35,222.6,37.1,,,35,,,,,,,47.6,,,,,,,,,,,,שישי - 06:00-08:59,2023,2
11081,81,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.5,98.48,3.9,16,מעל שנה וחצי,,,20.66,15.97,4.44,3,18,60.2,388.4,21.6,,,,,20.1,,,,,,29.1,,,,,,,,,,,שישי - 09:00-11:59,2023,2
11084,84,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,11.2,118.87,1.2,36,מעל שנה וחצי,1,,28.64,23.46,11.44,2,12,24.7,147.7,12.3,,,,,13.7,0,,,,,13.2,11,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11084,84,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.7,70.43,1.1,34,מעל שנה וחצי,,,21.35,32.88,14.89,1,6,13.9,79.5,13.2,,,13.9,,,,,,,10,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11085,85,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.5,103.86,2.5,27,מעל שנה וחצי,,,18.68,20.88,7.69,3,16,48.5,260.5,16.3,,,,,16.2,,,,,,,18,,,,,,,,,,שישי - 12:00-14:59,2023,2
11087,87,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.2,37.45,3.3,22,מעל שנה וחצי,,,18.58,20.02,5.79,1,6,21.3,124.5,20.8,,,21.3,,,,,,,18,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11088,88,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.1,48.48,9.7,16,מעל שנה וחצי,,,15.18,32.02,2.44,1,6,81.7,471.9,78.6,,,81.7,,,,,,,63.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11089,89,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.5,69.29,1.8,27,מעל שנה וחצי,,,22.94,30.08,8.57,1,6,22.1,126.3,21,,,,,22.1,0,,,,,15.8,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11089,89,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,קרית שמונה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.8,46.6,0.9,15,מעל שנה וחצי,4,,25.9,18.07,14.82,1,6,7.9,43.9,7.3,,,7.9,,,,,,,4.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11090,90,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.9,98.31,0.6,21,מעל שנה וחצי,5,,21.17,25.22,27.15,2,11,11.3,61.3,5.6,,,,,5.6,,,,,,,4.8,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11090,90,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5,30.26,1.5,14,מעל שנה וחצי,5,,20.89,14.36,11.51,1,6,7.1,44.9,7.5,,,7.1,,,,,,,9.4,,,,,,,,,,,,שישי - 06:00-08:59,2023,2
11092,92,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית מוצקין,קרית מוצקין,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,5.1,104.2,4.2,16,מעל שנה וחצי,3,,18.2,16.81,5.57,4,24,71.4,434.4,18.1,,,,,17.8,,,,,,31.4,7.3,,,,,,,,,,שישי - 09:00-11:59,2023,2
11092,92,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית מוצקין,קרית מוצקין,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,2.7,69.99,5.2,18,מעל שנה וחצי,3,,18.9,8.57,2.54,3,18,64.6,364.4,20.2,,,21.5,,,,,,,13.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11093,93,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.4,102.97,1.4,23,מעל שנה וחצי,,,20.7,21.45,12.67,2,14,26.2,142.2,10.2,,,,,10.9,,,,,,,5.3,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11093,93,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,4.9,34.05,3.3,16,מעל שנה וחצי,,,20.99,14.01,5.18,1,7,18.2,113.6,16.2,,,18.2,,,,,,,11.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11094,94,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.5,52.43,2.2,27,מעל שנה וחצי,,,22.1,20.36,7.42,1,7,15.8,115.2,16.5,,,,,15.8,,,,,,,16.5,,,,,,,,,,שישי - 12:00-14:59,2023,2
11094,94,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.4,26.67,7.2,13,מעל שנה וחצי,,,22.51,11.73,2.2,1,6,32,191.6,31.9,,,32,,,,,,,31.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11095,95,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.8,34.7,1.4,18,מעל שנה וחצי,,,23.59,14.75,10.9,1,6,9.3,48.7,8.1,,,,,9.3,,,,,,,2.2,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11095,95,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,7.1,85.15,1.7,33,מעל שנה וחצי,,,18.75,22.72,11.02,2,12,25.1,148.5,12.4,,,12.5,,,,,,,11.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11096,96,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,14.3,271.02,0.6,51,מעל שנה וחצי,,,25.41,33.77,24.08,3,19,27.1,159.9,8.4,,,,,9,0,,,,,,12.2,,,,,,,,,,שישי - 12:00-14:59,2023,2
11096,96,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.7,63.93,1.3,31,מעל שנה וחצי,,,19.79,32.44,14.49,1,6,14.4,80.6,13.4,,,14.4,,,,,,,8.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11103,103,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,22.2,288.93,1.2,72,מעל שנה וחצי,,,21.85,60.96,13.74,0,13,21.7,346.1,26.6,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,2
11103,103,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.2,42.32,0.8,58,מעל שנה וחצי,,,23.49,54.15,19.46,0,2,2.4,33.4,16.7,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,2
11115,115,1,תנופה,פרוזדור ירושלים,י-ם,בית שמש,ירושלים,בינעירוני,מאסף,לילה,בינעירוני,אוטובוס,1,54.3,325.58,0.2,75,מעל שנה וחצי,,,38.91,83.73,44.13,0,6,3.9,68.3,11.4,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,2
11115,115,2,תנופה,פרוזדור ירושלים,י-ם,ירושלים,בית שמש,בינעירוני,מאסף,לילה,בינעירוני,אוטובוס,1,54.5,817.86,0.4,74,מעל שנה וחצי,,,41,79.76,19.67,0,15,18.4,365,24.3,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,2
11118,118,1,מטרופולין,השרון,מרכז,כפר סבא,צור יצחק,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.6,965.22,0.6,21,מעל שנה וחצי,1,,29.96,37.25,21.68,10,52,104.2,536,10.3,,,4.1,5.4,30.1,9.4,10.7,,,,3.2,11.8,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11118,118,2,מטרופולין,השרון,מרכז,צור יצחק,כפר סבא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.7,895.58,0.6,20,מעל שנה וחצי,1,,29.22,38.4,21.79,9,48,96,507.6,10.6,,,9.4,12.6,10.6,10.2,,,,6.9,13.8,,,,,,,,,,,שישי - 09:00-11:59,2023,2
11119,119,1,דן,תל אביב,גוש דן,ראשון לציון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.1,1100.84,1.6,31,מעל שנה וחצי,,,20.35,53.37,10.83,12,60,354.9,1774.7,29.6,,11.3,33.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11119,119,2,דן,תל אביב,גוש דן,תל אביב יפו,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.5,960.08,1.3,27,מעל שנה וחצי,,,21.05,49.88,13.07,11,55,251.8,1259,22.9,,,,,38.3,22.1,10.1,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,2
11123,123,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,26.9,403.05,0.7,49,מעל שנה וחצי,,,25.29,63.82,21.47,3,15,53.5,267.5,17.8,,,,,,15.5,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,2
11123,123,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,27.6,552.02,0.6,51,מעל שנה וחצי,,,26.7,62.02,21.54,4,20,69.1,345.5,17.3,,,17.3,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,2
11126,126,1,מטרופולין,שרון חולון מרחבי,גוש דן,ראשון לציון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.4,8223.44,1.4,57,מעל שנה וחצי,1,,14.8,102.97,17.18,57,324,2133,11651.4,36,,15.1,35.9,45.2,47.8,32.9,31.6,,12.3,30,35.5,51,24,,,,,,,,7.3,שישי - 12:00-14:59,2023,2
