RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
30059,59,2,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,מודיעין מכבים רעות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.3,5822.5,1.2,44,מעל שנה וחצי,,,23.28,44.59,12.64,60.0,336,1325.4,7110.4,21.2,,1.2,21.2,18.1,43.1,19.2,13.2,,1.2,9.8,19.1,18.0,,,,,,,,0.4,9.7,ימי חול - 12:00-14:59,2024,1
30062,62,3,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,20.3,13411.2,3.7,46,מעל שנה וחצי,,,20.04,60.78,4.79,116.0,660,9094.9,50230.8,76.1,14.7,7.6,84.5,69.1,137.3,70.1,75.0,,55.2,57.2,76.2,79.7,,,0.0,,,,,20.7,57.3,ימי חול - 12:00-14:59,2024,1
30066,66,1,אקסטרה,נתניה עירוני,מרכז,נתניה,נתניה,עירוני,עירוני עורקי מאסף,סדיר,עירוני,אוטובוס,1,9.9,3295.0,3.0,29,מעל שנה וחצי,,,17.42,34.1,6.99,59.0,333,1781.6999999999998,9744.2,29.3,,11.2,50.1,23.6,45.8,20.5,10.7,,0.0,32.0,25.1,23.0,,,,,,,,,9.2,ימי חול - 06:00-08:59,2024,1
30066,66,2,אקסטרה,נתניה עירוני,מרכז,נתניה,נתניה,עירוני,עירוני עורקי מאסף,סדיר,עירוני,אוטובוס,1,9.4,2933.7,3.1,29,מעל שנה וחצי,,,16.83,33.51,6.83,56.0,313,1710.6,9219.7,29.5,,5.0,26.4,21.6,68.1,33.7,14.2,,,9.5,26.0,35.1,0.0,,,,,,,,10.1,ימי חול - 12:00-14:59,2024,1
30070,70,1,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,קרית גת,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,28.8,951.1,0.1,33,מעל שנה וחצי,13.0,"אביגדור, זרחיה, ניר בנים",34.1,50.67,90.14,6.0,33,21.4,111.3,3.4,,,5.6,1.7,8.8,1.5,2.3,,,2.0,0.9,,,,,,,,,,1.4,ימי חול - 12:00-14:59,2024,1
30070,70,2,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית מלאכי,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,29.3,966.0,0.1,33,מעל שנה וחצי,14.0,"ניר בנים, זרחיה, אביגדור",36.58,48.06,97.9,6.0,33,18.6,97.2,2.9,,,5.2,3.5,3.3,2.3,2.0,,,0.9,2.9,,,,,,,,,,0.4,ימי חול - 06:00-08:59,2024,1
30071,71,2,מטרופולין,השרון,מרכז,רעננה,רעננה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.7,67.4,0.6,17,מעל שנה וחצי,,,23.36,17.21,26.48,2.0,10,7.8,39.0,3.9,,,,,3.9,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
30073,73,1,סופרבוס,העמקים,גולן גליל ועמקים,עמק הירדן,מגדל,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,20.9,209.2,0.4,23,מעל שנה וחצי,,,40.07,31.3,25.38,2.0,10,14.8,74.0,7.4,,,,,13.9,0.9,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
30075,75,2,קווים,חדרה-נתניה,מטרופולין חיפה,אור עקיבא,חדרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,15.5,5519.9,0.9,45,מעל שנה וחצי,,,24.67,37.7,15.79,60.0,339,893.7,4855.5,14.3,,10.5,18.0,17.0,22.7,10.1,5.8,,6.3,10.6,14.9,9.5,,,0.0,,,,,4.4,4.7,ימי חול - 12:00-14:59,2024,1
30077,77,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,מכמנים,כפר ורדים,אזורי,מאסף,תלמידים,בינעירוני,מיניבוס,1,36.5,218.8,0.2,22,מעל שנה וחצי,,,39.93,54.85,47.13,1.0,6,8.2,41.9,7.0,,,8.2,,,,,,,0.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
30077,77,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,כפר ורדים,מכמנים,אזורי,מאסף,תלמידים,בינעירוני,מיניבוס,1,36.3,399.3,0.1,14,מעל שנה וחצי,1.0,,36.11,60.32,67.48,2.0,11,11.8,59.0,5.4,,,,,11.3,0.5,,,,,,0.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
30084,84,2,מטרופולין,השרון,מרכז,כפר סבא,כפר סבא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,3.6,39.2,0.2,4,מעל שנה וחצי,,,23.28,9.28,90.07,2.0,11,1.2,6.8,0.6,,,,,0.6,,,,,,,0.8,,,,,,,,,,שישי - 12:00-14:59,2024,1
30088,88,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קצרין,אבני איתן,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,2,41.8,432.5,0.2,26,מעל שנה וחצי,,,59.33,42.27,25.49,2.0,10,19.9,99.5,10.0,,,,,12.4,7.5,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
30088,88,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,אבני איתן,קצרין,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,41.9,209.7,0.4,22,מעל שנה וחצי,,,58.35,43.08,14.6,1.0,5,17.700000000000003,88.50000000000001,17.7,,,17.6,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
30092,92,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,יפיע,נצרת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.4,56.9,2.6,32,מעל שנה וחצי,,,17.63,38.8,7.82,1.0,5,24.3,148.8,29.8,,,24.3,,,,,,,27.3,,,,,,,,,,,,שישי - 06:00-08:59,2024,1
30092,92,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,יפיע,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,12.4,496.2,0.1,41,מעל שנה וחצי,,,15.3,48.63,427.52,8.0,40,3.7,27.3,0.7,,,,,0.5,,,,,,,1.1,,,,,,,,,,שישי - 12:00-14:59,2024,1
30097,97,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.9,1959.4,2.0,37,מעל שנה וחצי,,,14.64,48.77,12.07,29.0,165,723.2,3999.1,24.2,,1.7,18.0,16.4,44.6,23.6,29.4,,1.0,13.2,21.3,28.4,0.0,,,,,,,,,ימי חול - 12:00-14:59,2024,1
30097,97,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.5,2146.1,1.7,31,מעל שנה וחצי,,,15.67,44.03,13.41,33.0,186,665.2,3663.7,19.7,,6.3,26.6,22.0,29.3,12.4,9.6,,8.8,19.7,17.1,16.2,0.0,,,,,,,10.8,,ימי חול - 12:00-14:59,2024,1
30097,97,3,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,23.9,1052.6,0.4,68,מעל שנה וחצי,,,21.46,66.82,40.19,7.0,44,70.0,438.9,10.0,,,,,,,9.8,,,,,,,,,,,,,,9.7,ימי חול - 19:00-23:59,2024,1
31004,4,3,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,מגאר,מגאר,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,18.3,5674.9,0.2,40,מעל שנה וחצי,3.0,,22.3,49.24,65.13,45.0,310,218.6,1406.2,4.5,,0.0,6.0,3.8,10.0,2.6,2.5,,0.0,2.5,4.7,3.7,1.7,3.0,,0.0,5.9,3.9,8.9,1.7,1.5,ימי חול - 12:00-14:59,2024,1
31008,8,1,בית שמש אקספרס,בית שמש,י-ם,בית שמש,מפעלי נחם הר טוב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.6,155.9,1.0,34,מעל שנה וחצי,,,29.05,32.22,12.43,2.0,10,31.1,155.5,15.6,,,15.6,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31008,8,2,בית שמש אקספרס,בית שמש,י-ם,מפעלי נחם הר טוב,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.9,158.6,1.0,37,מעל שנה וחצי,,,23.2,41.12,15.14,2.0,10,32.6,163.0,16.3,,,,,,16.3,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,1
31012,12,1,מטרופולין,השרון,מרכז,הוד השרון,רעננה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,6.8,697.3,0.7,16,מעל שנה וחצי,,,18.86,21.63,29.16,18.0,103,82.5,458.4,4.5,,,5.1,4.6,5.6,2.9,,,,2.9,5.5,3.4,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31012,12,2,מטרופולין,השרון,מרכז,רעננה,הוד השרון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.7,806.6,0.5,20,מעל שנה וחצי,,,20.91,22.09,35.56,18.0,105,68.7,391.4,3.7,,0.2,5.3,1.2,5.4,2.9,,,,4.7,1.4,3.3,0.0,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31016,16,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.5,3096.8,3.0,36,מעל שנה וחצי,,,13.11,48.05,9.15,50.0,296,1648.1,9324.4,31.5,,3.0,20.0,32.0,57.7,31.9,,,2.6,14.6,27.5,35.1,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31016,16,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,8.4,2662.8,3.6,38,מעל שנה וחצי,,,12.26,41.11,7.94,53.0,312,1726.0,9698.1,31.1,,8.2,36.9,36.8,44.0,21.6,,,10.0,18.7,28.8,22.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31016,16,3,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.9,2057.7,1.1,66,מעל שנה וחצי,,,17.18,66.01,19.87,19.0,109,385.6,2172.9,19.9,,,,,,19.6,20.2,,,,,,,,,,,,,4.7,18.1,ימי חול - 19:00-23:59,2024,1
31018,18,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,9.1,2568.0,1.3,24,מעל שנה וחצי,5.0,,20.15,27.1,14.16,50.0,282,601.5,3238.6,11.5,,,7.6,14.1,23.4,8.4,5.5,,,3.6,11.2,10.3,,,,,,,,1.0,2.0,ימי חול - 12:00-14:59,2024,1
31018,18,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,8.7,2741.8,1.2,24,מעל שנה וחצי,5.0,,21.97,23.76,13.77,56.0,316,608.6,3272.2,10.4,,3.8,15.4,15.4,16.6,5.5,2.8,,2.2,7.8,10.1,5.8,,,,,,,,0.9,1.6,ימי חול - 12:00-14:59,2024,1
31021,21,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,רמת גן,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,20.8,2276.1,0.4,61,מעל שנה וחצי,25.0,מעש,21.7,57.51,45.46,19.0,107,146.8,812.2,7.6,,1.5,12.2,7.6,16.0,6.0,2.8,,1.1,6.9,8.1,8.3,,,,,,,,0.6,6.6,ימי חול - 12:00-14:59,2024,1
31021,21,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,רמת גן,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,20.0,2093.1,0.4,58,מעל שנה וחצי,27.0,מעש,22.07,54.37,41.9,18.0,102,146.8,794.1,7.8,,0.0,9.3,7.0,15.3,8.3,4.6,,0.0,7.0,5.2,6.4,,,,,,,,,2.2,ימי חול - 12:00-14:59,2024,1
31022,22,1,קווים,חשמונאים,מרכז,לוד,שוהם,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,28.0,1090.6,0.2,39,מעל שנה וחצי,4.0,בית עריף,31.94,52.6,66.03,7.0,39,33.6,186.4,4.8,,,7.5,2.3,8.4,3.6,2.2,,,6.8,4.2,3.7,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31022,22,2,קווים,חשמונאים,מרכז,שוהם,לוד,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,27.8,1225.0,0.2,41,מעל שנה וחצי,4.0,בית עריף,29.1,57.32,66.17,8.0,44,41.0,228.7,5.2,,,4.0,3.0,10.5,6.3,3.5,,,3.7,6.0,7.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31024,24,1,קווים,חדרה-נתניה,מטרופולין חיפה,באקה אל ע'רביה,ג'ת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,18.3,1904.3,0.1,49,לפני 4 חודשים,34.0,,23.48,46.76,203.76,18.0,104,28.1,143.2,1.4,,0.0,2.3,1.1,3.6,0.7,0.6,,0.0,0.1,0.3,0.2,,,,,,,,0.0,0.2,ימי חול - 12:00-14:59,2024,1
31024,24,2,קווים,חדרה-נתניה,מטרופולין חיפה,ג'ת,באקה אל ע'רביה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,18.2,1889.2,0.1,48,לפני 4 חודשים,30.0,,23.89,45.71,176.72,18.0,104,31.4,161.4,1.6,,0.0,2.9,0.9,4.3,0.7,0.5,,0.0,0.3,0.2,0.6,,,,,,,,0.1,0.3,ימי חול - 12:00-14:59,2024,1
31027,27,1,סופרבוס,העמקים,גולן גליל ועמקים,בית שאן,מפעלים אזוריים צמח,אזורי,מאסף,קווים מזינים,בינעירוני,אוטובוס,1,27.3,410.0,0.1,18,מעל שנה וחצי,,,63.84,25.66,79.63,3.0,15,5.8,29.0,1.9,,,,,,,1.9,,,,,,,,,,,,,,,ימי חול - 19:00-23:59,2024,1
31027,27,2,סופרבוס,העמקים,גולן גליל ועמקים,מפעלים אזוריים צמח,בית שאן,אזורי,מאסף,קווים מזינים,בינעירוני,אוטובוס,1,27.2,408.0,0.1,17,מעל שנה וחצי,,,58.48,27.91,114.18,3.0,15,4.4,22.0,1.5,,0.6,2.1,,,1.4,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31040,40,1,דן בדרום,צפון הנגב,הדרום,באר שבע,מרחבים,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,15.6,544.3,0.4,20,מעל שנה וחצי,1.0,,38.74,24.16,24.63,7.0,35,41.2,206.0,5.9,,,,6.6,5.4,0.1,,,,,,,,,,,,,,,,ימי חול - 09:00-11:59,2024,1
31040,40,2,דן בדרום,צפון הנגב,הדרום,מרחבים,באר שבע,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,16.0,640.2,0.5,19,מעל שנה וחצי,1.0,,38.71,24.8,18.46,8.0,40,64.5,322.5,8.1,,,3.2,5.8,13.9,4.0,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31043,43,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,נצר חזני,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,36.2,1412.7,0.3,40,מעל שנה וחצי,3.0,גני טל,33.39,65.05,31.04,7.0,39,92.8,490.4,12.6,,1.4,18.5,7.0,27.3,8.2,22.3,,,5.2,,12.4,,,,,,,,,3.6,ימי חול - 12:00-14:59,2024,1
31043,43,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,נצר חזני,אשדוד,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,36.9,1622.6,0.4,43,מעל שנה וחצי,1.0,גני טל,34.24,64.66,25.34,8.0,44,124.9,673.6,15.3,,,19.0,11.0,30.7,14.6,8.0,,,20.0,10.0,5.8,,,,,,,,,13.3,ימי חול - 12:00-14:59,2024,1
31044,44,1,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.7,5362.1,1.0,29,מעל שנה וחצי,7.0,,20.22,28.78,17.93,103.0,552,985.7,5317.2,9.6,0.6,0.1,9.9,7.7,21.4,9.4,6.3,,,9.9,12.3,17.1,,,0.0,,,,,0.7,6.5,ימי חול - 12:00-14:59,2024,1
31044,44,2,אקסטרה ירושלים,ירושלים קווי צפון,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.9,5549.6,1.0,28,מעל שנה וחצי,7.0,,20.23,29.36,18.01,104.0,560,1007.2,5478.6,9.8,1.4,0.2,18.7,9.4,13.9,7.6,5.5,,6.8,11.2,14.0,15.4,,,,,,,,3.2,7.0,ימי חול - 06:00-08:59,2024,1
31045,45,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,אשדוד,יבנה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,32.9,1282.2,0.3,24,מעל שנה וחצי,12.0,"ניר גלים, בני דרום, קבוצת יבנה",40.73,48.47,34.9,7.0,39,61.5,325.0,8.3,,,15.7,11.0,9.8,5.6,3.9,,,5.8,4.3,3.7,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31045,45,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,אשדוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,34.4,1339.9,0.2,26,מעל שנה וחצי,13.0,"קבוצת יבנה, בני דרום, ניר גלים",40.06,51.52,37.13,7.0,39,61.8,324.7,8.3,,,6.0,7.1,30.6,6.0,3.0,,,1.6,8.2,3.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31052,52,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,נוף הגליל,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,9.2,1544.9,0.5,31,מעל שנה וחצי,,,19.78,27.91,34.48,33.0,169,141.2,820.8,4.9,,1.2,7.5,4.5,10.7,1.8,0.6,,1.0,4.7,3.8,10.1,0.1,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31052,52,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,נצרת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,9.5,1586.5,0.5,29,מעל שנה וחצי,,,20.03,28.46,37.74,33.0,168,133.0,760.1,4.5,,0.2,4.5,3.3,12.0,3.2,1.2,,0.0,4.5,3.9,8.0,0.4,,,,,,,,,ימי חול - 12:00-14:59,2024,1
31055,55,1,תנופה,שומרון,מרכז,אריאל,קדומים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,52.2,3185.5,0.3,67,מעל שנה וחצי,3.0,,35.9,87.24,39.65,11.0,61,148.3,805.2,13.2,,,13.4,13.2,23.4,8.4,9.6,,,10.8,23.6,7.4,,,,,,,,,3.6,שישי - 09:00-11:59,2024,1
31055,55,2,תנופה,שומרון,מרכז,קדומים,אריאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,51.8,2899.2,0.2,59,מעל שנה וחצי,,,38.57,80.58,43.29,10.0,56,117.3,625.4,11.2,,,10.9,9.8,20.8,9.3,4.5,,,5.8,20.2,3.2,,,,,,,,,0.6,ימי חול - 12:00-14:59,2024,1
31057,57,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,קרית ארבע,אדורה,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,21.9,109.4,0.1,18,מעל שנה וחצי,,,40.39,32.53,92.94,1.0,5,2.1,10.5,2.1,,,,,,,2.1,,,,,,,,,,,,,,,ימי חול - 19:00-23:59,2024,1
31057,57,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,אדורה,קרית ארבע,אזורי,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,22.2,244.2,0.0,20,מעל שנה וחצי,,,39.85,33.43,185.41,2.0,11,2.3,11.9,1.1,,,,,0.9,,1.4,,,0.4,,,,,,,,,,,,ימי חול - 19:00-23:59,2024,1
31073,73,1,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,משואות יצחק,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,14.7,484.7,0.1,20,מעל שנה וחצי,10.0,"כפר ורבורג, עין צורים, מרכז שפירא, משואות יצחק",30.79,28.65,135.71,6.0,33,7.8,41.8,1.3,,,0.8,,1.1,1.9,1.4,,,,0.0,1.9,,,,,,,,,0.9,שישי - 12:00-14:59,2024,1
31073,73,2,דן בדרום,צפון הנגב,הדרום,משואות יצחק,קרית מלאכי,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,14.3,473.2,0.1,20,מעל שנה וחצי,10.0,"משואות יצחק, מרכז שפירא, עין צורים, כפר ורבורג",29.94,28.66,104.51,6.0,33,9.8,54.3,1.6,,,0.9,1.2,4.5,0.8,1.6,,,0.6,,1.0,,,,,,,,,3.7,ימי חול - 12:00-14:59,2024,1
31074,74,1,מטרופולין,הנגב,הדרום,רחובות,קרית גת,בינעירוני,מהיר,תלמידים,בינעירוני,אוטובוס,1,64.3,321.4,0.2,20,מעל שנה וחצי,,,45.59,84.62,37.33,1.0,5,13.6,68.0,13.6,,,,,,0.1,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,1
31074,74,2,מטרופולין,הנגב,הדרום,קרית גת,רחובות,בינעירוני,מהיר,תלמידים,בינעירוני,אוטובוס,1,62.9,314.4,0.4,20,מעל שנה וחצי,,,44.04,85.69,22.16,1.0,5,23.2,116.0,23.2,,,23.2,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31077,77,1,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,13.0,7994.6,3.4,40,מעל שנה וחצי,12.0,,14.11,55.28,7.32,110.0,596,4944.2,27002.0,45.3,5.7,4.7,41.1,45.5,90.8,40.7,34.3,,,,,39.1,0.0,,0.0,,,,,17.7,28.5,ימי חול - 12:00-14:59,2024,1
31077,77,2,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,12.9,7970.9,3.8,41,מעל שנה וחצי,12.0,,14.15,54.7,6.43,110.0,597,5589.1,30455.1,51.0,6.2,4.3,51.7,54.1,91.6,45.8,42.1,,,,,40.8,0.2,,0.0,,,,,25.7,33.1,ימי חול - 12:00-14:59,2024,1
31077,77,3,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,11.9,516.8,0.3,40,לפני 1 חודשים,24.0,,11.19,63.81,98.68,0.0,40,0.0,155.2,3.9,,,,,,,,,0.1,2.9,4.3,13.5,,,,,,,,,,שישי - 12:00-14:59,2024,1
31078,78,2,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.8,53.9,0.1,26,מעל שנה וחצי,,,23.23,27.89,167.34,1.0,5,1.0,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,1
31082,82,2,סופרבוס,העמקים,מטרופולין חיפה,קרית טבעון,קרית טבעון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,5.7,163.0,2.5,31,מעל שנה וחצי,1.0,,20.65,16.56,4.41,3.0,18,80.0,405.1,22.5,,,25.9,,,,,,,1.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31085,85,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,6.6,167.3,0.4,22,מעל שנה וחצי,,,24.44,16.2,35.45,4.0,24,11.3,65.8,2.7,,,2.8,,,,,,,2.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31085,85,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.2,173.4,0.1,24,מעל שנה וחצי,,,21.39,23.0,270.84,4.0,21,2.0,10.7,0.5,,,,,0.7,0.0,,,,,0.7,,,,,,,,,,,שישי - 09:00-11:59,2024,1
31086,86,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קלע,קצרין,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,31.5,157.6,0.7,18,מעל שנה וחצי,,,52.66,35.89,9.66,1.0,5,22.3,111.5,22.3,,,22.3,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31087,87,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,3.7,137.0,0.1,17,מעל שנה וחצי,4.0,,24.05,9.23,72.63,4.0,24,3.3000000000000003,18.3,0.8,,,0.8,,,,,,,0.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
31087,87,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,צפת,צפת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,2.8,261.8,0.0,31,מעל שנה וחצי,3.0,,25.43,6.61,111.44,6.0,34,1.2,12.1,0.4,,,,,0.3,0.0,,,,,1.5,,,,,,,,,,,שישי - 09:00-11:59,2024,1
31089,89,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מעלה אדומים,מעלה אדומים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,5.3,56.8,1.3,18,מעל שנה וחצי,,,30.44,10.45,9.55,2.0,11,13.7,72.2,6.6,,,6.8,,,,,,,3.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
