RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
66002,2,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.4,6497.41,5.0,50,מעל שנה וחצי,1.0,,102,571,5917.1,32562.0,57.0,,64.6,59.7,38.3,93.1,44.9,56.2,,91.2,52.4,55.7,70.7,,,,,,,,10.4,30.6,ימי חול - 12:00-14:59,2022,4
66011,11,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,ראש העין,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.2,1733.52,0.5,39,מעל שנה וחצי,3.0,,23,131,168.7,933.4,7.1,,1.0,7.8,3.7,12.2,5.3,5.0,,0.0,5.7,5.0,6.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
66011,11,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,ראש העין,ראש העין,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,13.3,1723.67,0.5,39,מעל שנה וחצי,3.0,,23,130,159.8,884.6,6.8,,,7.5,4.0,13.4,5.0,3.2,,,7.7,4.8,5.5,0.0,,,,,,,,,ימי חול - 12:00-14:59,2022,4
67001,1,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,יבנה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.3,733.06,1.2,19,מעל שנה וחצי,,,16,101,162.20000000000002,879.7000000000002,8.7,,1.4,5.4,14.9,14.6,9.4,11.3,,0.3,3.9,6.5,6.7,,,,,,,,1.3,1.9,ימי חול - 09:00-11:59,2022,4
67001,1,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,יבנה,יבנה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.1,878.42,1.3,24,מעל שנה וחצי,,,21,124,206.7,1118.7,9.0,,,13.4,14.8,27.3,4.4,2.2,,,5.3,10.3,4.4,,,,,,,,7.3,1.7,ימי חול - 12:00-14:59,2022,4
67002,2,1,סופרבוס,מטרונית חיפה,מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,18.0,13908.78,2.3,30,מעל שנה וחצי,12.0,,131,774,5820.8,31942.8,41.3,,12.6,32.5,36.9,87.4,45.5,32.7,,12.5,17.3,28.2,49.9,57.0,,,,,,,9.2,14.2,ימי חול - 12:00-14:59,2022,4
67002,2,2,סופרבוס,מטרונית חיפה,מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,17.9,13856.8,2.3,29,מעל שנה וחצי,12.0,,131,773,5880.8,32322.3,41.8,,28.1,70.6,49.8,62.4,27.5,22.0,,17.3,28.9,28.9,38.1,92.0,,,,,,,10.6,13.6,שישי - 15:00-18:59,2022,4
67003,3,3,סופרבוס,מטרונית חיפה,מטרופולין חיפה,קרית מוצקין,קרית מוצקין,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,31.6,27144.550000000003,2.6,55,לפני 14 חודשים,36.0,,157,858,12676.5,69834.3,81.4,,28.6,76.4,94.6,155.0,68.6,49.9,,44.4,87.1,140.1,157.1,,,,,,,,21.6,38.1,שישי - 12:00-14:59,2022,4
67006,6,1,דן בדרום,צפון הנגב,הדרום,שדרות,שער הנגב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.5,1642.46,0.9,22,מעל שנה וחצי,,,30,173,281.9,1505.8,8.7,,1.0,13.8,11.5,12.5,6.6,2.3,,1.4,5.3,4.7,3.9,,,,,,,,1.0,3.5,ימי חול - 06:00-08:59,2022,4
67006,6,2,דן בדרום,צפון הנגב,הדרום,שער הנגב,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.1,1709.67,1.1,23,מעל שנה וחצי,,,33,188,357.0,1889.3,10.0,,,4.2,9.2,23.7,10.8,6.9,,,2.6,4.2,8.2,,,,,,,,0.0,3.5,ימי חול - 12:00-14:59,2022,4
67008,8,1,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.6,427.18,1.6,12,מעל שנה וחצי,,,13,65,135.39999999999998,676.9999999999999,10.4,,,,,,9.7,7.8,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
67008,8,2,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.9,309.42,1.7,14,מעל שנה וחצי,,,9,45,106.1,530.5,11.8,,0.7,16.5,5.9,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
67011,11,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.5,4741.9,0.9,47,מעל שנה וחצי,3.0,,43,243,770.8,4137.9,17.0,,6.3,24.2,18.8,24.5,10.4,10.7,,,13.6,12.0,14.7,,,,,,,,2.0,3.3,ימי חול - 12:00-14:59,2022,4
67011,11,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.8,4563.89,0.9,49,מעל שנה וחצי,3.0,,41,230,762.6999999999999,4098.599999999999,17.8,,,12.6,13.2,33.7,15.8,12.9,,,,13.2,16.9,,,,,,,,,5.3,ימי חול - 12:00-14:59,2022,4
68003,3,3,קווים,חדרה-נתניה,מטרופולין חיפה,אום אל פחם,אום אל פחם,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,8.2,4052.78,1.4,25,מעל שנה וחצי,21.0,,87,494,1048.1,5581.3,11.3,,4.0,18.2,8.4,24.2,7.2,5.4,,2.4,3.7,4.7,6.1,17.0,,,,3.2,6.0,14.1,6.1,7.1,ימי חול - 12:00-14:59,2022,4
68004,4,1,קווים,חשמונאים,מרכז,רמלה,רמלה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,8.4,1681.02,2.2,29,מעל שנה וחצי,4.0,,35,199,684.5,3774.3,19.0,,,11.8,21.8,39.7,18.1,10.5,,3.0,8.8,21.7,25.3,,,,,,,,2.7,8.5,ימי חול - 12:00-14:59,2022,4
68004,4,2,קווים,חשמונאים,מרכז,רמלה,רמלה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,7.9,1585.31,2.0,29,מעל שנה וחצי,4.0,,35,198,580.1999999999999,3215.2,16.2,,,22.8,23.8,24.4,12.3,5.3,,,14.4,20.8,11.1,,,,,,,,5.8,6.9,ימי חול - 12:00-14:59,2022,4
68005,5,1,קווים,חשמונאים,מרכז,לוד,רמלה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.1,2615.53,1.4,49,מעל שנה וחצי,,,32,185,634.5,3551.7,19.2,,2.6,22.8,24.3,33.4,19.5,6.5,,1.1,18.3,17.6,25.3,,,,,,,,8.3,4.7,ימי חול - 12:00-14:59,2022,4
68005,5,2,קווים,חשמונאים,מרכז,רמלה,לוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.8,2547.82,1.2,39,מעל שנה וחצי,9.0,,32,185,534.7,2951.3,16.0,,12.2,24.6,17.6,31.2,10.0,4.1,,3.4,14.7,14.2,14.8,,,,,,,,3.5,3.9,ימי חול - 12:00-14:59,2022,4
69001,1,1,קווים,חשמונאים,מרכז,לוד,לוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.0,2831.63,0.9,31,מעל שנה וחצי,,,39,217,508.3,2689.5,12.4,,5.3,17.8,12.9,27.8,11.8,3.4,,2.8,8.4,11.5,14.0,,,,,,,,3.0,0.9,ימי חול - 12:00-14:59,2022,4
69001,1,2,קווים,חשמונאים,מרכז,לוד,לוד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,13.9,2946.25,0.8,34,מעל שנה וחצי,,,38,212,436.8,2289.2,10.8,,6.7,23.5,13.2,18.6,8.6,2.1,,3.5,7.7,8.2,5.3,,,,,,,,1.8,1.3,ימי חול - 06:00-08:59,2022,4
69002,2,1,קווים,חדרה-נתניה,מרכז,אבן יהודה,אבן יהודה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.5,38.72,2.5,12,מעל שנה וחצי,,,1,6,17.2,95.7,16.0,,,17.2,,,,,,,9.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
69002,2,2,קווים,חדרה-נתניה,מרכז,אבן יהודה,אבן יהודה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,6.1,135.81,4.3,12,מעל שנה וחצי,,,6,32,110.1,581.2,18.2,,,,,18.3,,,,,,15.4,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
69005,5,1,קווים,אונו-אלעד,גוש דן,אלעד,אלעד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.1,3135.04,3.0,34,מעל שנה וחצי,7.0,,68,388,1698.0000000000002,9438.700000000004,24.3,,12.3,31.2,13.2,52.6,20.3,12.9,,10.6,25.5,24.6,41.6,,,,,,,,2.1,6.8,ימי חול - 12:00-14:59,2022,4
69008,8,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,כפר מנדא,כפר מנדא,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,6.2,824.6,0.3,17,לפני 10 חודשים,16.0,,24,132,53.1,268.5,2.0,,18.0,2.2,0.3,5.0,0.6,0.4,,,0.0,0.4,0.3,,,,,,,,,,ימי חול - 04:00-05:59,2022,4
69008,8,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,כפר מנדא,כפר מנדא,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,6.2,819.85,0.3,18,לפני 10 חודשים,15.0,,24,132,41.6,217.8,1.6,,0.0,4.7,0.5,3.7,0.6,0.4,,,1.5,0.5,0.5,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
69012,12,1,קווים,חדרה-נתניה,מטרופולין חיפה,אור עקיבא,אור עקיבא,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,10.5,2902.41,0.5,36,מעל שנה וחצי,7.0,,49,277,248.5,1385.6,5.0,,0.8,7.5,5.8,7.5,4.0,1.9,,1.0,4.7,5.3,7.1,,,,,,,,1.0,1.2,ימי חול - 06:00-08:59,2022,4
69012,12,2,קווים,חדרה-נתניה,מטרופולין חיפה,אור עקיבא,אור עקיבא,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,9.6,2672.77,0.6,33,מעל שנה וחצי,8.0,,49,277,314.1,1710.0,6.2,,1.0,4.2,6.2,18.5,3.3,2.1,,0.6,3.0,5.2,8.7,,,,,,,,1.0,1.5,ימי חול - 12:00-14:59,2022,4
69015,15,1,מטרופולין,השרון,מרכז,כפר סבא,רעננה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.7,2981.26,1.5,37,מעל שנה וחצי,,,39,203,852.0000000000001,4388.900000000001,21.6,,9.8,28.1,21.4,33.8,15.3,11.4,,,10.0,18.0,18.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
69015,15,2,מטרופולין,השרון,מרכז,רעננה,כפר סבא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.8,3012.52,1.3,35,מעל שנה וחצי,,,39,203,746.6,3884.0,19.1,,,20.8,12.2,38.5,17.3,9.8,,,11.4,14.6,36.5,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
69081,81,1,דן,תל אביב,גוש דן,בני ברק,בני ברק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.5,809.88,0.5,15,לפני 12 חודשים,,,25,125,80.7,403.5,3.2,,,3.9,2.8,1.7,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
69081,81,2,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,5.5,940.27,0.3,15,לפני 12 חודשים,,,34,170,64.8,324.0,1.9,,,,,3.0,2.1,0.8,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
70001,1,1,קווים,אונו-אלעד,גוש דן,אור יהודה,רמת גן,עירוני,מקומי מאסף,סדיר,עירוני,לא מוגדר,2,15.7,4145.24,1.2,39,מעל שנה וחצי,,,47,266,886.5999999999999,4782.7,18.0,,8.8,33.0,20.4,28.7,12.1,5.8,,,18.3,13.7,15.8,,,,,,,,3.7,4.7,ימי חול - 06:00-08:59,2022,4
70001,1,2,קווים,אונו-אלעד,גוש דן,רמת גן,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,15.8,4106.48,1.3,40,מעל שנה וחצי,,,46,261,989.3,5358.0,20.5,,10.0,15.1,19.3,43.7,21.8,12.1,,,12.4,17.3,27.7,,,,,,,,5.8,5.6,ימי חול - 12:00-14:59,2022,4
70004,4,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.5,138.01,1.5,32,מעל שנה וחצי,,,2,12,39.3,211.4,17.6,,,19.6,,,,,,,7.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
70005,5,1,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.7,2201.0,1.4,21,מעל שנה וחצי,1.0,,50,287,555.4,3040.9,10.6,,1.4,7.4,9.3,22.1,9.6,8.5,,0.0,6.1,9.8,10.5,,,,,,,,,2.9,ימי חול - 12:00-14:59,2022,4
70005,5,2,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.2,1984.4,1.6,20,מעל שנה וחצי,2.0,,48,275,577.1,3171.6,11.5,,2.4,13.1,16.3,19.7,7.8,5.3,,,10.5,13.8,6.4,,,,,,,,,2.3,ימי חול - 12:00-14:59,2022,4
70013,13,1,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.3,4355.49,4.8,27,לפני 18 חודשים,,,82,470,3859.0,21095.9,44.9,,13.1,45.7,30.8,70.9,35.6,59.5,,2.4,37.3,39.4,30.8,,,,,,,,7.1,26.8,ימי חול - 12:00-14:59,2022,4
70013,13,2,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.5,4165.04,5.0,27,לפני 18 חודשים,,,77,440,3814.0,20865.8,47.4,,21.3,45.2,32.6,77.9,39.8,53.2,,31.7,37.6,45.9,35.1,,,,,,,,10.6,27.9,ימי חול - 12:00-14:59,2022,4
71003,3,3,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,15.8,4291.2300000000005,2.0,52,מעל שנה וחצי,8.0,,47,264,1561.1,8548.1,32.4,,4.2,40.2,29.5,63.1,24.2,14.5,,2.4,27.0,25.5,29.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
71011,11,1,קווים,אונו-אלעד,גוש דן,אור יהודה,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,3.9,39.21,2.6,9,מעל שנה וחצי,,,2,10,20.3,101.5,10.2,,,7.9,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
71011,11,2,קווים,אונו-אלעד,גוש דן,אור יהודה,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,3.6,36.39,0.9,7,מעל שנה וחצי,,,2,10,6.4,32.0,3.2,,,,,3.2,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
71012,12,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,מפעלים אזוריים הגליל העליון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.0,1594.08,0.7,33,מעל שנה וחצי,10.0,,22,123,199.1,1058.6999999999998,8.6,,1.3,15.0,13.7,11.4,5.3,2.4,,1.0,4.7,8.6,3.2,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
71012,12,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,מפעלים אזוריים הגליל העליון,קרית שמונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.2,1620.65,0.6,33,מעל שנה וחצי,2.0,,22,123,179.39999999999998,938.2,7.6,,0.0,2.7,10.6,22.8,5.2,4.3,,0.0,2.1,6.2,3.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
72001,1,3,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ביתר עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,17.1,13708.54,4.5,65,מעל שנה וחצי,,,144,826,10891.6,62202.0,75.3,,49.2,82.9,57.6,108.9,57.0,71.2,,91.3,78.8,91.8,105.1,,,,,,,,10.3,44.1,ימי חול - 12:00-14:59,2022,4
72004,4,1,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.8,3067.48,1.8,23,מעל שנה וחצי,,,62,347,1038.0,5607.7,16.2,,2.3,12.3,12.2,32.0,16.0,13.6,,3.0,9.0,14.1,17.6,,,,,,,,,5.4,ימי חול - 12:00-14:59,2022,4
72004,4,2,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,3150.0,1.6,26,מעל שנה וחצי,,,63,350,950.9,5182.5,14.8,,2.4,19.5,16.2,26.3,12.5,7.0,,,20.3,15.2,9.3,,,,,,,,0.0,7.0,ימי חול - 12:00-14:59,2022,4
72005,5,1,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,2869.31,1.8,28,לפני 10 חודשים,,,57,318,971.5,5248.7,16.5,,,11.2,10.4,37.2,13.3,10.7,,,9.0,11.2,23.5,,,,,,,,,5.6,ימי חול - 12:00-14:59,2022,4
72005,5,2,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.1,2933.81,1.8,32,לפני 10 חודשים,,,57,323,967.2,5298.8,16.4,,1.4,22.4,15.5,23.8,15.5,10.8,,1.0,20.0,12.3,13.9,,,,,,,,0.0,6.9,ימי חול - 12:00-14:59,2022,4
72008,8,1,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,13.7,2336.2200000000003,0.6,29,מעל שנה וחצי,,,32,185,242.0,1332.9,7.2,,4.1,16.0,9.3,8.5,3.7,1.0,,,8.0,7.1,3.7,,,,,,,,0.0,1.7,ימי חול - 06:00-08:59,2022,4
72008,8,2,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,13.1,2343.14,0.7,27,מעל שנה וחצי,,,35,200,309.1,1667.4999999999998,8.3,,,4.1,10.0,19.9,9.6,3.2,,,2.4,7.8,8.1,,,,,,,,0.0,2.1,ימי חול - 12:00-14:59,2022,4
72015,15,1,מטרופולין,הנגב,הדרום,באר שבע,תל שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,19.0,438.01,0.2,36,מעל שנה וחצי,,,4,23,19.4,102.9,4.5,,,,,9.0,3.5,,,,,,3.0,0.0,,,,,,,,,ימי חול - 12:00-14:59,2022,4
72015,15,2,מטרופולין,הנגב,הדרום,תל שבע,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,18.9,624.95,0.4,36,מעל שנה וחצי,1.0,,6,33,46.7,247.9,7.5,,,11.9,5.0,3.0,3.1,,,,4.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
73003,3,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,בת ים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.1,3382.18,1.2,32,מעל שנה וחצי,,,40,224,723.6,4047.6,18.1,,3.0,24.7,14.5,24.0,13.2,16.6,,0.0,17.0,16.2,22.4,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
73003,3,2,אגד,"רשל""צ עירוני",גוש דן,בת ים,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.9,3564.96,1.1,31,מעל שנה וחצי,,,40,224,695.5,3847.3,17.2,,1.0,12.0,10.0,29.1,18.7,24.6,,0.0,8.8,11.7,27.6,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
73005,5,3,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,20.0,4410.12,0.8,45,מעל שנה וחצי,12.0,,39,220,669.0000000000001,3643.7,16.6,,1.1,14.4,22.7,33.0,11.9,9.2,,0.9,6.6,15.6,24.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
73008,8,1,מטרופולין,שרון חולון מרחבי,מרכז,רמת השרון,רמת השרון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,10.4,2176.11,0.7,22,מעל שנה וחצי,,,36,209,263.9,1460.3,7.0,,,11.1,7.6,10.9,6.2,3.2,,,4.5,5.3,7.9,9.0,,,,,,,0.0,2.8,ימי חול - 06:00-08:59,2022,4
73008,8,2,מטרופולין,שרון חולון מרחבי,מרכז,רמת השרון,רמת השרון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,10.4,2176.74,0.7,23,מעל שנה וחצי,,,36,209,262.8,1456.2,7.0,,,5.7,6.3,11.8,7.9,5.1,,,4.6,4.4,8.4,,,,,,,,2.5,3.2,ימי חול - 12:00-14:59,2022,4
73015,15,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קצרין,אלוני הבשן,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,4,24.2,1491.08,0.3,28,מעל שנה וחצי,,,9,50,75.1,418.1,8.4,,,30.9,3.9,7.8,5.5,2.9,,,19.1,2.4,8.4,,,,,,,,,4.2,ימי חול - 06:00-08:59,2022,4
73015,15,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,אלוני הבשן,קצרין,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,3,24.2,1049.95,0.4,29,מעל שנה וחצי,,,7,40,70.7,389.1,9.7,,2.8,16.7,6.5,17.1,5.2,,,,3.2,,8.4,,,,,,,,12.3,,ימי חול - 12:00-14:59,2022,4
74001,1,1,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.8,4264.72,0.9,40,מעל שנה וחצי,18.0,,64,362,734.9000000000001,3887.3000000000006,10.7,,0.9,22.5,13.4,20.0,3.4,0.7,,,6.8,6.9,4.0,1.0,,,,5.3,5.8,5.0,1.0,,ימי חול - 06:00-08:59,2022,4
74001,1,2,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.8,4212.24,1.0,38,מעל שנה וחצי,17.0,,63,357,761.9,4034.1,11.3,,1.0,11.8,11.5,31.3,5.5,1.8,,,5.4,6.8,7.2,1.1,,,,2.7,5.9,6.7,1.2,,ימי חול - 12:00-14:59,2022,4
74003,3,1,קווים,חדרה-נתניה,מרכז,אבן יהודה,אבן יהודה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,4.5,129.42,1.4,13,מעל שנה וחצי,,,4,24,33.4,182.0,7.6,,,8.4,,,,,,,3.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
74004,4,1,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.6,2652.48,1.2,29,לפני 10 חודשים,3.0,,55,307,608.1,3262.4,10.6,,,9.9,10.0,21.2,9.1,5.2,,1.3,7.9,9.5,9.8,,,,,,,,,2.1,ימי חול - 12:00-14:59,2022,4
74004,4,2,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.6,2638.97,1.1,27,מעל שנה וחצי,2.0,,55,307,563.3,3012.6,9.8,,2.2,14.6,10.4,18.8,6.0,3.9,,2.6,7.6,9.2,7.4,,,,,,,,,1.7,ימי חול - 12:00-14:59,2022,4
74005,5,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,סח'נין,סח'נין,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,11.0,3367.31,0.2,25,מעל שנה וחצי,22.0,,45,306,121.2,732.8,2.4,,0.5,5.9,1.2,5.5,0.5,0.5,,0.0,0.4,0.3,0.6,0.4,,,0.0,5.3,1.2,4.9,0.8,0.5,ימי חול - 06:00-08:59,2022,4
74005,5,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,סח'נין,סח'נין,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,12.3,3738.31,0.2,30,מעל שנה וחצי,14.0,,45,306,138.9,852.3,2.8,,0.5,2.7,2.0,9.6,0.8,0.8,,0.0,0.3,1.4,0.7,0.7,,,0.0,2.5,2.2,9.3,0.7,0.4,ימי חול - 12:00-14:59,2022,4
74008,8,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ביתר עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.7,3246.24,3.9,24,מעל שנה וחצי,,,86,483,2276.2,12601.9,26.1,,10.0,41.7,14.5,36.4,17.5,26.3,,13.3,30.7,29.3,26.3,,,,,,,,4.0,14.0,ימי חול - 06:00-08:59,2022,4
74008,8,2,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,ביתר עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.0,3316.1,3.9,24,מעל שנה וחצי,,,85,477,2352.7,13090.8,27.4,,,28.8,18.1,43.2,21.9,23.8,,,24.8,34.6,32.9,,,,,,,,8.8,17.2,ימי חול - 12:00-14:59,2022,4
